file,host_in_file,n_obs,t_baseline_days,telescope,reference,pl_name,hostname,hd_name,hip_name,tic_id,ra,dec,sy_dist,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_rvamp,pl_rvamperr1,pl_rvamperr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,discoverymethod,disc_year,default_flag
UID_0075181_RVC_001.tbl,HD 136352,23,2633.819279999938,10m Keck I,"Howard & Fulton, 2016",HD 136352 c,HD 136352,HD 136352,HIP 75181,TIC 136916387,230.4401147,-48.3188174,14.682,27.59221,0.00011,-0.00011,0.1721,0.005,-0.005,0.0,,,88.571,0.042,-0.045,,,,,,,2458954.4099,0.00052,-0.00054,0.03536499,0.00204513,-0.0019822,,,,2.61,0.12,-0.12,0.87,0.04,-0.04,1.058,0.019,-0.019,5664.0,61.0,-61.0,Radial Velocity,2019.0,1.0
UID_0075181_RVC_001.tbl,HD 136352,23,2633.819279999938,10m Keck I,"Howard & Fulton, 2016",HD 136352 d,HD 136352,HD 136352,HIP 75181,TIC 136916387,230.4401147,-48.3188174,14.682,107.245,0.05,-0.05,0.425,0.012,-0.012,0.0,,,89.73,0.14,-0.09,,,,,,,2459009.7759,0.0101,-0.0096,0.02775082,0.00292611,-0.00289464,,,,1.3,0.13,-0.13,0.87,0.04,-0.04,1.058,0.019,-0.019,5664.0,61.0,-61.0,Radial Velocity,2019.0,1.0
UID_0075458_RVC_001.tbl,Iota Draconis,119,1866.9286020002328,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",iot Dra b,iot Dra,HD 137759,HIP 75458,TIC 165722603,231.2323227,58.9661403,31.32832,510.8544,0.0128,-0.0128,1.453,0.026,-0.026,0.701,0.0016,-0.0017,46.0,27.0,-19.0,89.9,0.3,-0.3,2455590.17,0.13,-0.13,,,,11.82,0.42,-0.41,11.82,0.42,-0.41,,,,1.54,0.09,-0.09,11.79,0.24,-0.24,4504.0,62.0,-62.0,Radial Velocity,2002.0,1.0
UID_0075458_RVC_001.tbl,Iota Draconis,119,1866.9286020002328,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",iot Dra c,iot Dra,HD 137759,HIP 75458,TIC 165722603,231.2323227,58.9661403,31.32832,25000.0,22000.0,-13000.0,19.4,10.0,-7.7,0.455,0.12,-0.084,86.0,19.0,-19.0,62.0,262.0,-32.0,2476000.0,22000.0,-13000.0,,,,15.6,14.0,-5.1,15.6,14.0,-5.1,,,,1.54,0.09,-0.09,11.79,0.24,-0.24,4504.0,62.0,-62.0,Radial Velocity,2021.0,1.0
UID_0075458_RVC_002.tbl,Iota Draconis,56,678.0770000000484,0.6m CAT,"Frink et al. 2002 (ApJ, 576, 478)",iot Dra b,iot Dra,HD 137759,HIP 75458,TIC 165722603,231.2323227,58.9661403,31.32832,510.8544,0.0128,-0.0128,1.453,0.026,-0.026,0.701,0.0016,-0.0017,46.0,27.0,-19.0,89.9,0.3,-0.3,2455590.17,0.13,-0.13,,,,11.82,0.42,-0.41,11.82,0.42,-0.41,,,,1.54,0.09,-0.09,11.79,0.24,-0.24,4504.0,62.0,-62.0,Radial Velocity,2002.0,1.0
UID_0075458_RVC_002.tbl,Iota Draconis,56,678.0770000000484,0.6m CAT,"Frink et al. 2002 (ApJ, 576, 478)",iot Dra c,iot Dra,HD 137759,HIP 75458,TIC 165722603,231.2323227,58.9661403,31.32832,25000.0,22000.0,-13000.0,19.4,10.0,-7.7,0.455,0.12,-0.084,86.0,19.0,-19.0,62.0,262.0,-32.0,2476000.0,22000.0,-13000.0,,,,15.6,14.0,-5.1,15.6,14.0,-5.1,,,,1.54,0.09,-0.09,11.79,0.24,-0.24,4504.0,62.0,-62.0,Radial Velocity,2021.0,1.0
UID_0075535_RVC_001.tbl,HD 137510,10,1126.824248000048,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0076311_RVC_001.tbl,HD 139357,49,1286.6270779999904,2m Alfred Jensch Telescope,"Doellinger et al. 2009 (A&A, 499, 935)",HD 139357 b,HD 139357,HD 139357,HIP 76311,TIC 224312054,233.8173564,53.9221505,112.09,1124.79139,11.83794,-9.83725,2.949,0.094,-0.099,0.099,0.023,-0.023,103.235,32.492,-54.379,235.995,11.347,-10.943,2452470.581,33.302,-34.779,,,,19.871,4.416,-3.439,,,,161.194,2.932,-2.911,2.69,0.258,-0.258,,,,,,,Radial Velocity,2008.0,1.0
UID_0077257_RVC_001.tbl,HD 141004,81,3461.5664499998093,10m Keck I,"Howard & Fulton, 2016",HD 141004 b,HD 141004,HD 141004,HIP 77257,TIC 296740796,236.6099205,7.3527684,11.8148,15.5083,0.0016,-0.0018,0.1238,0.002,-0.002,0.16,0.11,-0.1,,,,19.4806,31.5127,-42.3989,,,,2456704.33,0.55,-0.49,0.0429,0.0046,-0.0046,0.0429,0.0046,-0.0046,3.45,0.36,-0.35,1.051904,0.051084,-0.051084,1.389372,0.032635,-0.032635,5885.38,94.35,-94.35,Radial Velocity,2021.0,1.0
UID_0077257_RVC_002.tbl,HD 141004,8,5.771010000258684,10m Keck I,"Howard & Fulton, 2016",HD 141004 b,HD 141004,HD 141004,HIP 77257,TIC 296740796,236.6099205,7.3527684,11.8148,15.5083,0.0016,-0.0018,0.1238,0.002,-0.002,0.16,0.11,-0.1,,,,19.4806,31.5127,-42.3989,,,,2456704.33,0.55,-0.49,0.0429,0.0046,-0.0046,0.0429,0.0046,-0.0046,3.45,0.36,-0.35,1.051904,0.051084,-0.051084,1.389372,0.032635,-0.032635,5885.38,94.35,-94.35,Radial Velocity,2021.0,1.0
UID_0077257_RVC_003.tbl,HD 141004,149,5835.964199999813,3.0m Shane,"Howard & Fulton, 2016",HD 141004 b,HD 141004,HD 141004,HIP 77257,TIC 296740796,236.6099205,7.3527684,11.8148,15.5083,0.0016,-0.0018,0.1238,0.002,-0.002,0.16,0.11,-0.1,,,,19.4806,31.5127,-42.3989,,,,2456704.33,0.55,-0.49,0.0429,0.0046,-0.0046,0.0429,0.0046,-0.0046,3.45,0.36,-0.35,1.051904,0.051084,-0.051084,1.389372,0.032635,-0.032635,5885.38,94.35,-94.35,Radial Velocity,2021.0,1.0
UID_0077257_RVC_004.tbl,HD 141004,16,2434.120600000024,3.0m Shane,"Howard & Fulton, 2016",HD 141004 b,HD 141004,HD 141004,HIP 77257,TIC 296740796,236.6099205,7.3527684,11.8148,15.5083,0.0016,-0.0018,0.1238,0.002,-0.002,0.16,0.11,-0.1,,,,19.4806,31.5127,-42.3989,,,,2456704.33,0.55,-0.49,0.0429,0.0046,-0.0046,0.0429,0.0046,-0.0046,3.45,0.36,-0.35,1.051904,0.051084,-0.051084,1.389372,0.032635,-0.032635,5885.38,94.35,-94.35,Radial Velocity,2021.0,1.0
UID_0077517_RVC_001.tbl,HD 330075,21,204.4010999999009,3.6m,"Pepe et al. 2004 (A&A, 423, 385)",HD 330075 b,HD 330075,HD 330075,HIP 77517,TIC 275786473,237.4054997,-49.9639199,45.2989,3.38773,8e-05,-8e-05,0.04,0.0,0.0,0.0,,,,,,,,,,,,,,,0.48,0.02,-0.02,0.48,0.02,-0.02,107.0,0.7,-0.7,0.47,0.04,-0.04,0.84,0.01,-0.01,5000.0,21.0,-21.0,Radial Velocity,2004.0,1.0
UID_0077578_RVC_001.tbl,omega Ser,123,4348.061500000302,1.88m OAO,"Sato et al. 2013 (2013, PASJ, 65, 85)",ome Ser b,ome Ser,HD 141680,HIP 77578,TIC 272677041,237.5732422,2.196304,76.7556,278.59,0.8,-0.61,0.838,0.002,-0.001,0.18,0.066,-0.127,,,,143.2,34.4,-72.88,2455022.3,20.1,-63.7,,,,0.736,0.06,-0.106,0.736,0.06,-0.106,23.11,1.94,-3.38,1.01,0.07,-0.08,10.99,0.15,-0.24,4724.0,,,Radial Velocity,2013.0,1.0
UID_0077655_RVC_001.tbl,Kappa CrB,48,1278.7039999999106,3.0m Shane and 0.6m CAT,"Johnson et al. 2008 (ApJ, 675, 784)",kap CrB b,kap CrB,HD 142091,HIP 77655,TIC 334753043,237.8080012,35.6558818,30.0651,1253.68,3.07,-6.48,2.5,0.004,-0.009,0.04,0.013,-0.032,,,,177.6,264.5,-423.5,2451743.5,181.3,-633.1,,,,1.522,0.033,-0.065,1.522,0.033,-0.065,23.78,0.52,-0.99,1.33,0.24,-0.25,4.68,0.84,-0.71,4840.0,,,Radial Velocity,2007.0,1.0
UID_0077740_RVC_001.tbl,HD 141937,81,881.7038759998977,1.2m Euler Swiss telescope,"Udry et al. 2002 (A&A, 390, 267)",HD 141937 b,HD 141937,HD 141937,HIP 77740,TIC 437430894,238.0735585,-18.4359716,33.3622,653.21997,1.2,-1.2,1.5,0.03,-0.03,0.41,0.01,-0.01,,,,,,,,,,,,,9.69,0.4,-0.4,9.69,0.4,-0.4,234.5,6.4,-6.4,1.09,0.05,-0.05,1.03,0.01,-0.01,5870.0,9.0,-9.0,Radial Velocity,2002.0,1.0
UID_0077760_RVC_001.tbl,HD 142373,61,4820.777300000191,3.0m Shane,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0077760_RVC_002.tbl,HD 142373,34,2554.978200000245,3.0m Shane,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0078072_RVC_001.tbl,HD 142860,30,4905.6102400003,3.0m Shane,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0078072_RVC_002.tbl,HD 142860,27,2644.8207000000402,3.0m Shane,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0078159_RVC_001.tbl,epsilon CrB,52,2503.039482000284,1.8m BOAO,"Lee et al. 2012 (2012, A&A, 546A, 5)",eps CrB b,eps CrB,HD 143107,HIP 78159,TIC 356000102,239.3965057,26.8776171,69.8683,417.9,0.5,-0.5,1.3,,,0.11,0.03,-0.03,,,,133.1,33.3,-33.3,2451235.3,39.7,-39.7,,,,6.7,0.3,-0.3,6.7,0.3,-0.3,129.4,2.0,-2.0,1.7,0.1,-0.1,21.0,,,4406.0,15.0,-15.0,Radial Velocity,2012.0,1.0
UID_0078169_RVC_001.tbl,HD 142415,137,1528.8761999998242,1.2m Euler Swiss telescope,"Mayor et al. 2004 (A&A, 415, 391)",HD 142415 b,HD 142415,HD 142415,HIP 78169,TIC 342041655,239.418989,-60.2006948,35.5318,386.29999,1.6,-1.6,1.06,0.02,-0.02,0.5,,,,,,,,,,,,,,,1.67,0.12,-0.12,1.67,0.12,-0.12,51.3,2.3,-2.3,1.07,0.1,-0.1,1.04,0.02,-0.02,5940.0,28.0,-28.0,Radial Velocity,2003.0,1.0
UID_0078459_RVC_001.tbl,Rho CrB,26,1886.9171549999155,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",rho CrB b,rho CrB,HD 143761,HIP 78459,TIC 458494003,240.2600639,33.3001861,17.4671,39.849,0.002,-0.002,,,,0.046,0.002,-0.002,,,,270.1,3.0,-3.0,2455499.084,0.182,-0.182,,,,1.09491472,0.0001699,-0.0001699,1.09491472,0.0001699,-0.0001699,67.488,0.174,-0.174,1.0,,,,,,,,,Radial Velocity,1997.0,1.0
UID_0078459_RVC_001.tbl,Rho CrB,26,1886.9171549999155,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",rho CrB c,rho CrB,HD 143761,HIP 78459,TIC 458494003,240.2600639,33.3001861,17.4671,102.036,0.204,-0.204,,,,0.048,0.034,-0.034,,,,244.4,54.8,-24.8,2455480.216,9.336,-9.336,,,,0.08634219,0.00223076,-0.00223076,0.08634219,0.00223076,-0.00223076,3.891,0.16,-0.16,1.0,,,,,,,,,Radial Velocity,2016.0,1.0
UID_0078459_RVC_001.tbl,Rho CrB,26,1886.9171549999155,3.0m Shane and 0.6m CAT,"Butler et al. 2006 (ApJ, 646, 505)",rho CrB e,rho CrB,HD 143761,HIP 78459,TIC 458494003,240.2600639,33.3001861,17.4671,12.904,0.011,-0.011,,,,0.082,0.047,-0.047,,,,330.8,103.0,-103.0,2455496.721,3.641,-3.641,,,,0.01167297,0.00188152,-0.00188152,0.01167297,0.00188152,-0.00188152,1.05,0.16,-0.16,1.0,,,,,,,,,Radial Velocity,2023.0,1.0
UID_0078521_RVC_001.tbl,HD 143361,6,331.0624439995736,3.6m,"Jenkins et al. 2009 (MNRAS, 398, 911)",HD 143361 b,HD 143361,HD 143361,HIP 78521,TIC 255480497,240.4588405,-44.4350575,68.5146,1039.15,1.64,-1.7,1.988,0.018,-0.018,0.197,0.006,-0.006,,,,241.889,2.112,-2.051,2456805.8,4.9,-4.9,,,,3.532,0.065,-0.066,3.532,0.065,-0.066,73.89,0.56,-0.58,0.968,0.027,-0.027,0.916,0.041,-0.041,5507.0,10.0,-10.0,Radial Velocity,2008.0,1.0
UID_0078521_RVC_002.tbl,HD 143361,12,1637.2927000001073,6.5m Magellan II (Clay),"Minniti et al. 2009 (ApJ, 693, 1424)",HD 143361 b,HD 143361,HD 143361,HIP 78521,TIC 255480497,240.4588405,-44.4350575,68.5146,1039.15,1.64,-1.7,1.988,0.018,-0.018,0.197,0.006,-0.006,,,,241.889,2.112,-2.051,2456805.8,4.9,-4.9,,,,3.532,0.065,-0.066,3.532,0.065,-0.066,73.89,0.56,-0.58,0.968,0.027,-0.027,0.916,0.041,-0.041,5507.0,10.0,-10.0,Radial Velocity,2008.0,1.0
UID_0079219_RVC_001.tbl,HD 145457,23,679.0925900000148,1.88m,"Sato et al. 2010 (arXiv, 1005, 2860)",HD 145457 b,HD 145457,HD 145457,HIP 79219,TIC 236339228,242.5162215,26.7429068,135.292,176.13,0.18,-0.2,0.762,0.001,-0.001,0.111,0.039,-0.04,,,,-48.6,29.6,-28.1,2453347.1,19.7,-10.2,,,,2.794,0.132,-0.117,2.794,0.132,-0.117,66.46,3.12,-2.65,1.9,0.3,-0.3,9.9,0.5,-0.5,4757.0,100.0,-100.0,Radial Velocity,2010.0,1.0
UID_0079219_RVC_002.tbl,HD 145457,3,85.0802299999632,8.2m Subaru,"Sato et al. 2010 (arXiv, 1005, 2860)",HD 145457 b,HD 145457,HD 145457,HIP 79219,TIC 236339228,242.5162215,26.7429068,135.292,176.13,0.18,-0.2,0.762,0.001,-0.001,0.111,0.039,-0.04,,,,-48.6,29.6,-28.1,2453347.1,19.7,-10.2,,,,2.794,0.132,-0.117,2.794,0.132,-0.117,66.46,3.12,-2.65,1.9,0.3,-0.3,9.9,0.5,-0.5,4757.0,100.0,-100.0,Radial Velocity,2010.0,1.0
UID_0079242_RVC_001.tbl,HD 142022A,70,1888.0722699998878,1.2m Euler Swiss telescope,"Eggenberger et al. 2006 (A&A, 447, 1159)",HD 142022 A b,HD 142022 A,HD 142022 A,HIP 79242,TIC 290493086,242.5481731,-84.2317494,34.2802,1928.0,46.0,-46.0,2.93,0.07,-0.07,0.53,0.2,-0.2,,,,,,,,,,,,,4.44,3.17,-3.17,4.44,3.17,-3.17,92.0,65.5,-65.5,0.9,0.05,-0.05,1.04,0.03,-0.03,5421.0,77.0,-77.0,Radial Velocity,2005.0,1.0
UID_0079242_RVC_002.tbl,HD 142022A,6,288.206770000048,3.6m,"Eggenberger et al. 2006 (A&A, 447, 1159)",HD 142022 A b,HD 142022 A,HD 142022 A,HIP 79242,TIC 290493086,242.5481731,-84.2317494,34.2802,1928.0,46.0,-46.0,2.93,0.07,-0.07,0.53,0.2,-0.2,,,,,,,,,,,,,4.44,3.17,-3.17,4.44,3.17,-3.17,92.0,65.5,-65.5,0.9,0.05,-0.05,1.04,0.03,-0.03,5421.0,77.0,-77.0,Radial Velocity,2005.0,1.0
UID_0079248_RVC_001.tbl,14 Her,35,1880.821400000248,10m Keck I,"Butler et al. 2003 (ApJ, 582, 455)",14 Her b,14 Her,HD 145675,HIP 79248,TIC 219483057,242.6021014,43.8163621,17.9323,,,,2.839,0.039,-0.041,0.3683,0.0029,-0.0029,146.7,4.584,-9.74,,,,,,,,,,8.9,1.3,-1.7,,,,,,,0.97,0.04,-0.04,,,,,,,Radial Velocity,2002.0,1.0
UID_0079248_RVC_001.tbl,14 Her,35,1880.821400000248,10m Keck I,"Butler et al. 2003 (ApJ, 582, 455)",HD 145675 c,14 Her,HD 145675,HIP 79248,TIC 219483057,242.6021014,43.8163621,17.9323,,,,20.0,12.0,-4.9,0.52,0.16,-0.12,116.3,24.64,-9.167,172.5,4.011,-4.584,,,,,,,7.9,1.6,-1.2,,,,,,,0.97,0.04,-0.04,,,,,,,Radial Velocity,2021.0,1.0
UID_0079248_RVC_002.tbl,14 Her,49,3001.867670000065,10m Keck I,"Butler et al. 2006 (ApJ, 646, 505)",14 Her b,14 Her,HD 145675,HIP 79248,TIC 219483057,242.6021014,43.8163621,17.9323,,,,2.839,0.039,-0.041,0.3683,0.0029,-0.0029,146.7,4.584,-9.74,,,,,,,,,,8.9,1.3,-1.7,,,,,,,0.97,0.04,-0.04,,,,,,,Radial Velocity,2002.0,1.0
UID_0079248_RVC_002.tbl,14 Her,49,3001.867670000065,10m Keck I,"Butler et al. 2006 (ApJ, 646, 505)",HD 145675 c,14 Her,HD 145675,HIP 79248,TIC 219483057,242.6021014,43.8163621,17.9323,,,,20.0,12.0,-4.9,0.52,0.16,-0.12,116.3,24.64,-9.167,172.5,4.011,-4.584,,,,,,,7.9,1.6,-1.2,,,,,,,0.97,0.04,-0.04,,,,,,,Radial Velocity,2021.0,1.0
UID_0079248_RVC_003.tbl,14 Her,119,3391.8265999997966,1.93m,"Naef et al. 2004 (A&A, 414, 351)",14 Her b,14 Her,HD 145675,HIP 79248,TIC 219483057,242.6021014,43.8163621,17.9323,,,,2.839,0.039,-0.041,0.3683,0.0029,-0.0029,146.7,4.584,-9.74,,,,,,,,,,8.9,1.3,-1.7,,,,,,,0.97,0.04,-0.04,,,,,,,Radial Velocity,2002.0,1.0
UID_0079248_RVC_003.tbl,14 Her,119,3391.8265999997966,1.93m,"Naef et al. 2004 (A&A, 414, 351)",HD 145675 c,14 Her,HD 145675,HIP 79248,TIC 219483057,242.6021014,43.8163621,17.9323,,,,20.0,12.0,-4.9,0.52,0.16,-0.12,116.3,24.64,-9.167,172.5,4.011,-4.584,,,,,,,7.9,1.6,-1.2,,,,,,,0.97,0.04,-0.04,,,,,,,Radial Velocity,2021.0,1.0
UID_0079248_RVC_004.tbl,14 Her,35,2597.924599999562,2.7m Harlan J. Smith (HJS) telescope,"Wittenmyer et al. 2007 (ApJ, 654, 625)",14 Her b,14 Her,HD 145675,HIP 79248,TIC 219483057,242.6021014,43.8163621,17.9323,,,,2.839,0.039,-0.041,0.3683,0.0029,-0.0029,146.7,4.584,-9.74,,,,,,,,,,8.9,1.3,-1.7,,,,,,,0.97,0.04,-0.04,,,,,,,Radial Velocity,2002.0,1.0
UID_0079248_RVC_004.tbl,14 Her,35,2597.924599999562,2.7m Harlan J. Smith (HJS) telescope,"Wittenmyer et al. 2007 (ApJ, 654, 625)",HD 145675 c,14 Her,HD 145675,HIP 79248,TIC 219483057,242.6021014,43.8163621,17.9323,,,,20.0,12.0,-4.9,0.52,0.16,-0.12,116.3,24.64,-9.167,172.5,4.011,-4.584,,,,,,,7.9,1.6,-1.2,,,,,,,0.97,0.04,-0.04,,,,,,,Radial Velocity,2021.0,1.0
UID_0079346_RVC_001.tbl,HD 145377,64,1106.0544559997506,3.6m,"Moutou et al. 2009 (A&A, 496, 513)",HD 145377 b,HD 145377,HD 145377,HIP 79346,TIC 68165288,242.9019658,-27.0781199,53.4884,103.95,0.13,-0.13,0.45,0.01,-0.01,0.31,0.02,-0.02,,,,,,,,,,,,,6.02,0.48,-0.48,6.02,0.48,-0.48,242.7,4.6,-4.6,1.2,0.14,-0.14,1.05,0.02,-0.02,6014.0,20.0,-20.0,Radial Velocity,2008.0,1.0
UID_0079431_RVC_001.tbl,HIP 79431,13,178.65911999996752,10m Keck I,"Apps et al. 2010 (PASP, 122, 156)",HIP 79431 b,HIP 79431,,HIP 79431,TIC 49324530,243.1742467,-18.8764247,14.5324,111.7,0.7,-0.7,0.36,,,0.29,0.02,-0.02,,,,287.4,3.2,-3.2,2454980.3,1.2,-1.2,,,,2.1,,,2.1,,,149.5,2.5,-2.5,0.49,0.05,-0.05,,,,3191.0,1000.0,-1000.0,Radial Velocity,2009.0,1.0
UID_0079672_RVC_001.tbl,HD 146233,79,3560.0501999999397,10m Keck I,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0079672_RVC_002.tbl,HD 146233,27,2870.003939999733,10m Keck I,"Howard & Fulton, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UID_0080076_RVC_001.tbl,HD 147506,53,383.842399999965,1.5m Tillinghast,"Bakos et al. 2007 (ApJ, 670, 826)",HAT-P-2 b,HAT-P-2,HD 147506,HIP 80076,TIC 39903405,245.1514324,41.0479601,127.774,5.6335158,3.6e-06,-3.6e-06,0.06814,0.00051,-0.00051,0.5172,0.0019,-0.0019,,,,188.01,0.2,-0.2,2463982.4915,0.0024,-0.0024,,,,8.62,0.17,-0.17,8.62,0.17,-0.17,953.3,3.6,-3.6,1.33,0.03,-0.03,1.39,0.09,-0.09,6380.0,,,Transit,2007.0,1.0
UID_0080076_RVC_001.tbl,HD 147506,53,383.842399999965,1.5m Tillinghast,"Bakos et al. 2007 (ApJ, 670, 826)",HAT-P-2 c,HAT-P-2,HD 147506,HIP 80076,TIC 39903405,245.1514324,41.0479601,127.774,8500.0,2600.0,-1500.0,,,,0.37,0.13,-0.12,90.0,16.0,-16.0,38.0,32.0,-32.0,2454150.0,430.0,-800.0,,,,10.7,5.2,-2.2,,,,89.0,39.0,-13.0,1.33,0.03,-0.03,,,,,,,Radial Velocity,2023.0,1.0
UID_0080076_RVC_002.tbl,HD 147506,13,207.38020000001416,10m Keck I,"Bakos et al. 2007 (ApJ, 670, 826)",HAT-P-2 b,HAT-P-2,HD 147506,HIP 80076,TIC 39903405,245.1514324,41.0479601,127.774,5.6335158,3.6e-06,-3.6e-06,0.06814,0.00051,-0.00051,0.5172,0.0019,-0.0019,,,,188.01,0.2,-0.2,2463982.4915,0.0024,-0.0024,,,,8.62,0.17,-0.17,8.62,0.17,-0.17,953.3,3.6,-3.6,1.33,0.03,-0.03,1.39,0.09,-0.09,6380.0,,,Transit,2007.0,1.0
UID_0080076_RVC_002.tbl,HD 147506,13,207.38020000001416,10m Keck I,"Bakos et al. 2007 (ApJ, 670, 826)",HAT-P-2 c,HAT-P-2,HD 147506,HIP 80076,TIC 39903405,245.1514324,41.0479601,127.774,8500.0,2600.0,-1500.0,,,,0.37,0.13,-0.12,90.0,16.0,-16.0,38.0,32.0,-32.0,2454150.0,430.0,-800.0,,,,10.7,5.2,-2.2,,,,89.0,39.0,-13.0,1.33,0.03,-0.03,,,,,,,Radial Velocity,2023.0,1.0
UID_0080076_RVC_003.tbl,HD 147506,10,52.025499999988824,3.0m Shane and 0.6m CAT,"Bakos et al. 2007 (ApJ, 670, 826)",HAT-P-2 b,HAT-P-2,HD 147506,HIP 80076,TIC 39903405,245.1514324,41.0479601,127.774,5.6335158,3.6e-06,-3.6e-06,0.06814,0.00051,-0.00051,0.5172,0.0019,-0.0019,,,,188.01,0.2,-0.2,2463982.4915,0.0024,-0.0024,,,,8.62,0.17,-0.17,8.62,0.17,-0.17,953.3,3.6,-3.6,1.33,0.03,-0.03,1.39,0.09,-0.09,6380.0,,,Transit,2007.0,1.0
UID_0080076_RVC_003.tbl,HD 147506,10,52.025499999988824,3.0m Shane and 0.6m CAT,"Bakos et al. 2007 (ApJ, 670, 826)",HAT-P-2 c,HAT-P-2,HD 147506,HIP 80076,TIC 39903405,245.1514324,41.0479601,127.774,8500.0,2600.0,-1500.0,,,,0.37,0.13,-0.12,90.0,16.0,-16.0,38.0,32.0,-32.0,2454150.0,430.0,-800.0,,,,10.7,5.2,-2.2,,,,89.0,39.0,-13.0,1.33,0.03,-0.03,,,,,,,Radial Velocity,2023.0,1.0
UID_0080076_RVC_004.tbl,HD 147506,63,36.083600000012666,1.93m,"Loeillet et al. 2008 (A&A, 481, 529)",HAT-P-2 b,HAT-P-2,HD 147506,HIP 80076,TIC 39903405,245.1514324,41.0479601,127.774,5.6335158,3.6e-06,-3.6e-06,0.06814,0.00051,-0.00051,0.5172,0.0019,-0.0019,,,,188.01,0.2,-0.2,2463982.4915,0.0024,-0.0024,,,,8.62,0.17,-0.17,8.62,0.17,-0.17,953.3,3.6,-3.6,1.33,0.03,-0.03,1.39,0.09,-0.09,6380.0,,,Transit,2007.0,1.0
UID_0080076_RVC_004.tbl,HD 147506,63,36.083600000012666,1.93m,"Loeillet et al. 2008 (A&A, 481, 529)",HAT-P-2 c,HAT-P-2,HD 147506,HIP 80076,TIC 39903405,245.1514324,41.0479601,127.774,8500.0,2600.0,-1500.0,,,,0.37,0.13,-0.12,90.0,16.0,-16.0,38.0,32.0,-32.0,2454150.0,430.0,-800.0,,,,10.7,5.2,-2.2,,,,89.0,39.0,-13.0,1.33,0.03,-0.03,,,,,,,Radial Velocity,2023.0,1.0
UID_0080076_RVC_005.tbl,HAT-P-2,14,386.97271999996156,10m Keck I,"Pal et al. 2010 (MNRAS, 401, 2665)",HAT-P-2 b,HAT-P-2,HD 147506,HIP 80076,TIC 39903405,245.1514324,41.0479601,127.774,5.6335158,3.6e-06,-3.6e-06,0.06814,0.00051,-0.00051,0.5172,0.0019,-0.0019,,,,188.01,0.2,-0.2,2463982.4915,0.0024,-0.0024,,,,8.62,0.17,-0.17,8.62,0.17,-0.17,953.3,3.6,-3.6,1.33,0.03,-0.03,1.39,0.09,-0.09,6380.0,,,Transit,2007.0,1.0
UID_0080076_RVC_005.tbl,HAT-P-2,14,386.97271999996156,10m Keck I,"Pal et al. 2010 (MNRAS, 401, 2665)",HAT-P-2 c,HAT-P-2,HD 147506,HIP 80076,TIC 39903405,245.1514324,41.0479601,127.774,8500.0,2600.0,-1500.0,,,,0.37,0.13,-0.12,90.0,16.0,-16.0,38.0,32.0,-32.0,2454150.0,430.0,-800.0,,,,10.7,5.2,-2.2,,,,89.0,39.0,-13.0,1.33,0.03,-0.03,,,,,,,Radial Velocity,2023.0,1.0
UID_0080337_RVC_001.tbl,HD 147513,30,1690.282399999909,1.2m Euler Swiss telescope,"Mayor et al. 2004 (A&A, 415, 391)",HD 147513 b,HD 147513,HD 147513,HIP 80337,TIC 350673608,246.0057894,-39.1929661,12.9032,528.4,6.3,-6.3,1.32,,,0.26,0.05,-0.05,,,,282.0,9.0,-9.0,2451123.0,20.0,-20.0,,,,1.21,,,1.21,,,29.3,1.8,-1.8,1.11,,,,,,5883.0,,,Radial Velocity,2003.0,1.0
