pl_name,hostname,hd_name,hip_name,tic_id,ra,dec,sy_dist,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_rvamp,pl_rvamperr1,pl_rvamperr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,discoverymethod,disc_year,default_flag
TRAPPIST-1 f,TRAPPIST-1,,,TIC 278892590,346.6263919,-5.0434618,,9.20754,3.2e-05,-3.2e-05,0.03849,0.00033,-0.00033,,,,89.74,0.019,-0.019,,,,,,,,,,0.00326906,9.754e-05,-9.754e-05,,,,,,,0.0898,0.0023,-0.0023,0.1192,0.0013,-0.0013,2566.0,26.0,-26.0,Transit,2017.0,1
TRAPPIST-1 g,TRAPPIST-1,,,TIC 278892590,346.6263919,-5.0434618,,12.352446,5.4e-05,-5.4e-05,0.04683,0.0004,-0.0004,,,,89.742,0.012,-0.012,,,,,,,,,,0.00415633,0.00011956,-0.00011956,,,,,,,0.0898,0.0023,-0.0023,0.1192,0.0013,-0.0013,2566.0,26.0,-26.0,Transit,2017.0,1
TRAPPIST-1 h,TRAPPIST-1,,,TIC 278892590,346.6263919,-5.0434618,,18.772866,0.000214,-0.000214,0.06189,0.00053,-0.00053,,,,89.805,0.013,-0.013,,,,,,,,,,0.00102571,6.293e-05,-6.293e-05,,,,,,,0.0898,0.0023,-0.0023,0.1192,0.0013,-0.0013,2566.0,26.0,-26.0,Transit,2017.0,1
HD 106315 b,HD 106315,HD 106315,,TIC 56815340,183.4724742,-0.3934357,109.353,9.55237,0.00089,-0.00089,0.0907,0.001,-0.001,0.093,0.11,-0.068,87.54,0.32,-0.32,239.0,74.0,-200.0,,,,2457586.5487,0.0029,-0.0029,0.03964383,0.01006828,-0.01006828,,,,3.63,0.92,-0.92,1.091,0.036,-0.036,1.296,0.058,-0.058,6327.0,48.0,-48.0,Transit,2017.0,1
HD 106315 c,HD 106315,HD 106315,,TIC 56815340,183.4724742,-0.3934357,109.353,21.05704,0.00046,-0.00046,0.1536,0.0017,-0.0017,0.22,0.15,-0.15,88.61,0.7,-0.25,96.0,88.0,-35.0,,,,2457569.0173,0.0014,-0.0014,0.04782431,0.01164144,-0.01164144,,,,3.43,0.83,-0.83,1.091,0.036,-0.036,1.296,0.058,-0.058,6327.0,48.0,-48.0,Transit,2017.0,1
HD 17674 b,HD 17674,HD 17674,HIP 13291,TIC 77490014,42.7684964,30.2865981,44.4264,623.8,1.6,-1.5,1.42,0.04,-0.05,0.13,,,,,,,,,2455904.8,3.0,-3.0,,,,0.87,0.07,-0.06,0.87,0.07,-0.06,21.1,0.6,-0.5,0.98,0.1,-0.1,1.18,0.1,-0.1,5904.0,22.0,-22.0,Radial Velocity,2017.0,1
HD 42012 b,HD 42012,HD 42012,HIP 29242,TIC 97724459,92.485473,34.1341722,36.7984,857.5,6.2,-6.3,1.67,0.05,-0.06,0.2,,,,,,,,,2455386.2,10.0,-10.0,,,,1.6,0.1,-0.1,1.6,0.1,-0.1,39.0,0.9,-0.9,0.83,0.08,-0.08,0.82,0.08,-0.08,5405.0,45.0,-45.0,Radial Velocity,2017.0,1
HD 29021 b,HD 29021,HD 29021,HIP 21571,TIC 458350670,69.4681379,60.6762985,30.9939,1365.0,7.0,-7.0,2.294,0.019,-0.019,0.453,0.014,-0.013,33.7,6.8,-4.9,180.6,3.4,-3.2,2455824.8,9.4,-9.0,,,,4.47,0.67,-0.65,2.483,0.07,-0.068,,,,0.86,0.02,-0.02,,,,,,,Radial Velocity,2017.0,1
HATS-22 b,HATS-22,,,TIC 14661418,174.0098693,-29.5433642,229.518,4.7228124,5.2e-06,-5.2e-06,0.05025,0.00042,-0.00042,0.079,0.026,-0.026,87.96,0.21,-0.21,56.0,73.0,-73.0,,,,2457078.5803,0.00022,-0.00022,2.74,0.11,-0.11,,,,399.0,15.0,-15.0,0.759,0.019,-0.019,0.689,0.028,-0.018,4803.0,55.0,-55.0,Transit,2017.0,1
Kepler-474 b,Kepler-474,,,TIC 63210391,292.3215174,43.8811723,841.496,5.660672935,3.733e-06,-3.733e-06,,,,,,,,,,,,,,,,2454970.415501,0.000537,-0.000537,,,,,,,,,,0.99,0.049,-0.05,1.08,0.171,-0.123,5785.0,92.56,-97.56,Transit,2016.0,1
HATS-23 b,HATS-23,,,TIC 7088246,286.36675,-50.0673496,639.004,2.1605156,4.5e-06,-4.5e-06,0.03397,0.00047,-0.00047,0.114,,,81.02,0.93,-0.62,,,,,,,2457072.85266,0.0007,-0.0007,1.47,0.072,-0.072,,,,212.3,8.6,-8.6,1.121,0.046,-0.046,1.199,0.061,-0.081,5780.0,120.0,-120.0,Transit,2017.0,1
HATS-24 b,HATS-24,,,TIC 380589029,268.8907069,-61.7474,494.182,1.3484978,9e-07,-9e-07,0.0238,0.001,-0.001,0.0,,,85.97,0.23,-0.28,90.0,,,,,,2457948.709321,3.9e-05,-3.9e-05,2.26,0.17,-0.17,,,,,,,1.07,0.032,-0.046,1.12,0.044,-0.047,6125.0,94.0,-94.0,Transit,2017.0,1
Kepler-20 g,Kepler-20,,,TIC 158554588,287.6979913,42.3385782,282.563,34.94,0.038,-0.035,0.2055,0.0022,-0.0021,0.15,0.01,-0.1,,,,,,,,,,,,,0.06280087,0.00969072,-0.01135827,0.06280087,0.00969072,-0.01135827,4.1,0.61,-0.72,0.948,0.051,-0.051,0.9639,0.0177,-0.0177,5495.0,50.0,-50.0,Radial Velocity,2016.0,1
NGC 2682 Sand 978 b,NGC 2682 Sand 978,,,TIC 437039060,132.8228085,11.7562959,821.918,511.21,2.04,-2.04,,,,0.16,0.07,-0.07,,,,291.68,35.85,-35.85,2456135.92,21.23,-21.23,,,,2.18,0.17,-0.17,2.18,0.17,-0.17,45.48,3.65,-3.65,1.37,0.02,-0.02,,,,4200.0,21.0,-21.0,Radial Velocity,2017.0,1
GJ 3138 b,GJ 3138,,HIP 10037,TIC 632528291,32.2977385,-16.3392495,28.4712,1.22003,6e-05,-4e-05,0.0197,0.0005,-0.0005,0.19,0.18,-0.13,,,,,,,,,,,,,0.00560048,0.00106975,-0.00103829,0.00560048,0.00106975,-0.00103829,1.43,0.27,-0.26,0.681,,,0.5,0.03,-0.03,3717.0,49.0,-49.0,Radial Velocity,2017.0,1
GJ 3138 c,GJ 3138,,HIP 10037,TIC 632528291,32.2977385,-16.3392495,28.4712,5.974,0.001,-0.001,0.057,0.001,-0.001,0.11,0.11,-0.07,,,,,,,,,,,,,0.01315168,0.00191927,-0.00185634,0.01315168,0.00191927,-0.00185634,1.93,0.26,-0.26,0.681,,,0.5,0.03,-0.03,3717.0,49.0,-49.0,Radial Velocity,2017.0,1
GJ 3138 d,GJ 3138,,HIP 10037,TIC 632528291,32.2977385,-16.3392495,28.4712,257.8,3.6,-3.5,0.698,0.018,-0.019,0.32,0.2,-0.21,,,,,,,,,,,,,0.03303653,0.00723657,-0.00660731,0.03303653,0.00723657,-0.00660731,1.47,0.35,-0.3,0.681,,,0.5,0.03,-0.03,3717.0,49.0,-49.0,Radial Velocity,2017.0,1
GJ 3323 b,GJ 3323,,,TIC 43605290,75.4868824,-6.9485133,5.37484,5.3636,0.0007,-0.0007,0.03282,0.00054,-0.00056,0.23,0.11,-0.11,,,,,,,,,,,,,0.0063556,0.00081805,-0.00078658,0.0063556,0.00081805,-0.00078658,2.55,0.33,-0.32,0.164,,,0.119,0.027,-0.027,3159.0,49.0,-49.0,Radial Velocity,2017.0,1
GJ 3323 c,GJ 3323,,,TIC 43605290,75.4868824,-6.9485133,5.37484,40.54,0.21,-0.19,0.1264,0.0021,-0.0022,0.17,0.21,-0.12,,,,,,,,,,,,,0.00726804,0.00157317,-0.0015417,0.00726804,0.00157317,-0.0015417,1.49,0.33,-0.31,0.164,,,0.119,0.027,-0.027,3159.0,49.0,-49.0,Radial Velocity,2017.0,1
GJ 273 b,GJ 273,,HIP 36208,TIC 318686860,111.852091,5.225807,5.921535,18.6498,0.0059,-0.0052,0.091101,1.9e-05,-1.7e-05,0.1,0.09,-0.07,,,,,,,,,,,,,0.00909291,0.00084951,-0.00081805,0.00909291,0.00084951,-0.00081805,1.61,0.15,-0.15,0.29,,,0.293,0.027,-0.027,3382.0,49.0,-49.0,Radial Velocity,2017.0,1
Kepler-768 b,Kepler-768,,,TIC 138568968,294.1156858,38.3934378,784.56,11.3910025,7.499e-05,-7.499e-05,,,,,,,,,,,,,,,,2454970.70996,0.0052,-0.0052,,,,,,,,,,0.82,0.046,-0.048,0.78,0.054,-0.046,5108.0,177.47,-165.03,Transit,2016.0,1
GJ 273 c,GJ 273,,HIP 36208,TIC 318686860,111.852091,5.225807,5.921535,4.7234,0.0004,-0.0004,0.036467,2e-06,-2e-06,0.17,0.13,-0.12,,,,,,,,,,,,,0.00371268,0.00050341,-0.00050341,0.00371268,0.00050341,-0.00050341,1.06,0.15,-0.15,0.29,,,0.293,0.027,-0.027,3382.0,49.0,-49.0,Radial Velocity,2017.0,1
GJ 3293 d,GJ 3293,,,TIC 178872239,67.1484425,-25.1713396,20.1903,48.1345,0.0628,-0.0661,0.19394,0.00017,-0.00018,0.12,0.13,-0.09,,,,,,,,,,,,,0.02391215,0.00330365,-0.00330365,0.02391215,0.00330365,-0.00330365,2.42,0.338,-0.334,0.42,,,0.404,0.027,-0.027,3466.0,49.0,-49.0,Radial Velocity,2017.0,1
GJ 3293 e,GJ 3293,,,TIC 178872239,67.1484425,-25.1713396,20.1903,13.2543,0.0078,-0.0104,0.08208,3e-05,-4e-05,0.21,0.2,-0.14,,,,,,,,,,,,,0.01031998,0.00201366,-0.00201366,0.01031998,0.00201366,-0.00201366,1.658,0.328,-0.321,0.42,,,0.404,0.027,-0.027,3466.0,49.0,-49.0,Radial Velocity,2017.0,1
HAT-P-67 b,HAT-P-67,,,TIC 198588220,256.6107279,44.7768849,371.686,4.8101069,7e-07,-6.8e-07,,,,,,,,,,,,,,,,2459010.99174,0.00017,-0.00016,0.45,0.15,-0.15,,,,38.0,12.0,-13.0,1.73,0.1,-0.1,2.62,0.03,-0.03,6640.0,140.0,-130.0,Transit,2017.0,1
Kepler-19 d,Kepler-19,,,TIC 122375047,290.4209694,37.8516556,218.562,62.95,0.04,-0.3,,,,0.05,0.16,-0.01,,,,55.2,76.8,-57.4,,,,,,,0.07079256,0.0037756,-0.01761948,,,,,,,0.936,0.04,-0.04,0.859,0.018,-0.018,5544.0,20.0,-20.0,Radial Velocity,2017.0,1
Kepler-150 f,Kepler-150,,,TIC 121598758,288.2341025,40.520897,891.092,637.2093,0.0169,-0.0154,1.24,0.29,-0.45,,,,90.0,0.19,-0.19,,,,,,,2455979.2422,0.0082,-0.0077,,,,,,,,,,0.97,,,0.905339,,,5528.0,122.0,-122.0,Transit,2017.0,1
Qatar-3 b,Qatar-3,,,TIC 291751373,359.1519716,36.2129562,735.601,2.5079204,,,0.03783,0.00069,-0.00069,0.0,,,86.8,2.0,-2.0,,,,,,,2457302.453004,0.0001,-0.0001,4.31,0.47,-0.47,,,,587.0,58.0,-58.0,1.145,0.064,-0.064,1.272,0.14,-0.14,6007.0,52.0,-52.0,Transit,2017.0,1
Qatar-4 b,Qatar-4,,,TIC 440113053,4.859275,44.0275965,329.036,1.8053564,,,0.02803,0.00048,-0.00048,0.0,,,87.5,1.6,-1.6,,,,,,,2457637.77361,0.00046,-0.00046,6.1,0.54,-0.54,,,,1087.0,88.0,-88.0,0.896,0.048,-0.048,0.849,0.063,-0.063,5215.0,50.0,-50.0,Transit,2017.0,1
Qatar-5 b,Qatar-5,,,TIC 190998418,7.0539375,42.0613451,367.658,2.8792319,,,0.04127,0.00067,-0.00067,0.0,,,88.74,0.87,-0.87,,,,,,,2457336.758242,9.8e-05,-9.8e-05,4.32,0.18,-0.18,,,,568.0,15.0,-15.0,1.128,0.056,-0.056,1.076,0.051,-0.051,5747.0,49.0,-49.0,Transit,2017.0,1
LHS 1140 b,LHS 1140,,,TIC 92226327,11.248632,-15.2741085,14.9861,24.73723,2e-05,-2e-05,0.0946,0.0017,-0.0017,0.043,,,89.86,0.04,-0.04,,,,,,,2458399.93,0.0003,-0.0003,0.01761957,0.00059781,-0.00059781,,,,3.8,0.11,-0.11,0.1844,0.0045,-0.0045,0.2159,0.003,-0.003,3096.0,48.0,-48.0,Transit,2017.0,1
HIP 67537 b,HIP 67537,HD 120457,HIP 67537,TIC 166526615,207.5808445,-39.9008996,116.046,2523.64713,240.39054,-94.43206,4.807,0.313,-0.151,0.586,0.039,-0.03,82.107,50.409,-41.268,119.376,4.895,-4.361,2451239.362,188.097,-470.73,,,,13.558,5.062,-2.384,,,,113.048,3.768,-3.51,2.316,0.133,-0.133,,,,,,,Radial Velocity,2017.0,1
KELT-18 b,KELT-18,,,TIC 293687315,216.5238248,59.4442735,321.376,2.8717518,2.8e-06,-2.8e-06,0.0455,0.00067,-0.00069,0.0,,,88.86,0.79,-1.2,,,,,,,2457542.52504,0.00039,-0.00039,1.18,0.11,-0.11,1.18,0.11,-0.11,127.0,11.0,-11.0,1.524,0.069,-0.068,1.908,0.042,-0.035,6670.0,120.0,-120.0,Transit,2017.0,1
KELT-12 b,KELT-12,,,TIC 116242971,267.6404906,36.5701761,368.03,5.031623,3.2e-05,-3.1e-05,0.06708,0.00097,-0.0013,0.0,,,84.47,1.1,-0.95,,,,,,,2457083.660459,0.000894,-0.000894,0.95,0.14,-0.14,0.95,0.14,-0.14,82.0,12.0,-12.0,1.591,0.07,-0.093,2.37,0.17,-0.17,6279.0,51.0,-51.0,Transit,2017.0,1
KELT-11 b,KELT-11,HD 93396,HIP 52733,TIC 55092869,161.7069053,-9.3993646,99.1596,4.73620865,3.77e-06,-3.77e-06,0.0623,0.00104,-0.00104,0.0,,,85.3,0.02,-0.02,,,,,,,2455498.95898,0.00178,-0.00178,0.205,0.017,-0.017,,,,19.49,1.51,-1.51,1.44,0.07,-0.07,2.69,0.04,-0.04,5375.0,25.0,-25.0,Transit,2017.0,1
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,,,,268.847931,-30.2072506,3910.0,,,,1.16,0.16,-0.13,,,,,,,,,,,,,,,,0.0045,0.0014,-0.001,,,,,,,0.078,0.016,-0.012,,,,,,,Microlensing,2017.0,1
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,,,,271.473755,-27.7142868,6500.0,,,,1.39,0.22,-0.22,,,,,,,,,,,,,,,,2.8,2.2,-1.5,,,,,,,0.29,0.23,-0.15,,,,,,,Microlensing,2017.0,1
KELT-9 b,KELT-9,HD 195689,HIP 101252,TIC 16740101,307.8598998,39.9389161,204.455,1.4811235,1.1e-06,-1.1e-06,0.03462,0.0011,-0.00093,0.0,,,86.79,0.25,-0.25,90.0,,,,,,2457095.68572,0.00014,-0.00014,2.88,0.84,-0.84,,,,276.0,79.0,-79.0,2.52,0.25,-0.2,2.362,0.075,-0.063,10170.0,450.0,-450.0,Transit,2017.0,1
HD 3167 d,HD 3167,HD 3167,HIP 2736,TIC 318707987,8.7401487,4.3807215,47.2899,8.4112,0.0052,-0.0052,0.0763,0.0015,-0.0015,0.12,,,,,,,,,,,,2457745.37,0.18,-0.18,0.0136237,0.00141586,-0.00141586,0.0136237,0.00141586,-0.00141586,1.55,0.15,-0.15,0.837,0.053,-0.043,0.88,0.012,-0.013,5261.0,60.0,-60.0,Radial Velocity,2017.0,1
HD 20794 e,HD 20794,HD 20794,HIP 15510,TIC 301051051,49.9997666,-43.0666533,6.00278,147.02,1.43,-0.91,0.509,0.006,-0.006,0.29,0.14,-0.18,,,,268.14,48.13,-32.66,,,,,,,0.01500802,0.00302048,-0.00270585,0.01500802,0.00302048,-0.00270585,0.69,0.15,-0.13,0.813,0.018,-0.012,,,,,,,Radial Velocity,2017.0,1
HD 27894 c,HD 27894,HD 27894,HIP 20277,TIC 396697266,65.1975693,-59.4096776,43.8214,36.07,0.26,-0.09,0.198,0.001,-0.001,0.015,0.02,-0.002,,,,44.2,11.0,-7.5,,,,,,,0.162,0.011,-0.04,0.162,0.011,-0.04,11.57,0.79,-2.89,0.8,,,,,,,,,Radial Velocity,2017.0,1
HD 27894 d,HD 27894,HD 27894,HIP 20277,TIC 396697266,65.1975693,-59.4096776,43.8214,5019.54244,32.59359,-31.12557,5.362,0.206,-0.223,0.343,0.031,-0.026,101.524,14.742,-31.503,334.378,4.024,-3.713,2447991.499,44.386,-40.061,,,,6.493,0.987,-0.353,,,,92.016,1.687,-1.627,0.81,0.096,-0.096,,,,,,,Radial Velocity,2017.0,1
BD+03 2562 b,BD+03 2562,,,TIC 366659915,177.5647268,2.7601075,1070.63,481.9,2.7,-2.8,1.3,0.1,-0.1,0.2,0.12,-0.08,,,,218.0,32.0,-26.0,2453726.0,41.0,-32.0,,,,6.4,1.3,-1.3,6.4,1.3,-1.3,155.7,1.0,-3.3,1.14,0.25,-0.25,32.35,8.82,-8.82,4095.0,20.0,-20.0,Radial Velocity,2017.0,1
HD 177565 b,HD 177565,HD 177565,HIP 93858,TIC 254147274,286.7175787,-37.8122394,16.9179,44.505,0.586,-0.293,0.246,0.019,-0.019,0.0593,0.1717,-0.05745,,,,309.97,45.84,-306.08,,,,,,,0.04750967,0.02013655,-0.01903533,0.04750967,0.02013655,-0.01903533,2.71,1.12,-0.99,1.0,0.1,-0.1,,,,,,,Radial Velocity,2017.0,1
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,,,,268.143097,-32.0400925,7210.0,,,,0.9,0.25,-0.21,,,,,,,,,,,,,,,,0.0211,0.0334,-0.011,,,,,,,0.1,0.16,-0.05,,,,,,,Microlensing,2017.0,1
TYC 4282-00605-1 b,TYC 4282-00605-1,,,TIC 13105061,343.8721029,62.2391907,464.128,101.54,0.05,-0.05,0.422,0.009,-0.009,0.28,0.01,-0.01,,,,288.94,2.38,-2.38,2456479.28,0.57,-0.57,,,,10.78,0.12,-0.12,10.78,0.12,-0.12,495.2,5.1,-5.1,0.97,0.03,-0.03,16.21,4.01,-4.01,4300.0,50.0,-50.0,Radial Velocity,2017.0,1
HIP 65426 b,HIP 65426,HD 116434,HIP 65426,TIC 438702139,201.1501727,-51.5045384,108.875,,,,92.0,,,,,,,,,,,,,,,,,,9.0,3.0,-3.0,,,,,,,1.96,0.04,-0.04,1.77,0.05,-0.05,8840.0,200.0,-200.0,Imaging,2017.0,1
WASP-167 b,WASP-167,,,TIC 104024556,196.0437932,-35.5495292,423.552,2.0219596,6e-07,-6e-07,0.0365,0.0006,-0.0006,,,,79.9,0.3,-0.3,,,,,,,2456592.4643,0.0002,-0.0002,8.0,,,,,,,,,1.59,0.08,-0.08,1.79,0.05,-0.05,7000.0,250.0,-250.0,Transit,2017.0,1
K2-113 b,K2-113,,,TIC 376939759,19.4493823,6.8688469,635.722,5.817685,4.1e-05,-4.1e-05,0.0642,0.0009,-0.0009,,,,,,,,,,,,,2457398.70433,0.0003,-0.0003,,,,,,,,,,1.04,0.04,-0.04,1.24,0.03,-0.03,5660.0,87.0,-87.0,Transit,2017.0,1
MXB 1658-298 b,MXB 1658-298,,,,255.5272522,-29.9455833,,760.0,,,1.613,0.11,-0.11,,,,,,,,,,,,,,,,23.7,3.2,-3.2,,,,,,,,,,,,,,,,Eclipse Timing Variations,2017.0,1
tau Cet g,tau Cet,HD 10700,HIP 8102,TIC 419015728,26.0093029,-15.9337987,3.60304,20.0,0.02,-0.01,0.133,0.001,-0.002,0.06,0.13,-0.06,,,,395.341,36.096,-84.798,,,,,,,0.00550609,0.00078658,-0.00125853,0.00550609,0.00078658,-0.00125853,0.49,0.07,-0.11,0.783,0.012,-0.012,,,,,,,Radial Velocity,2017.0,1
tau Cet h,tau Cet,HD 10700,HIP 8102,TIC 419015728,26.0093029,-15.9337987,3.60304,49.41,0.08,-0.1,0.243,0.003,-0.003,0.23,0.16,-0.15,,,,7.45,37.24,-48.13,,,,,,,0.0057578,0.00213951,-0.00081805,0.0057578,0.00213951,-0.00081805,0.39,0.15,-0.06,0.783,0.012,-0.012,,,,,,,Radial Velocity,2017.0,1
tau Cet f,tau Cet,HD 10700,HIP 8102,TIC 419015728,26.0093029,-15.9337987,3.60304,636.13,11.7,-47.69,1.334,0.017,-0.044,0.16,0.07,-0.16,,,,119.75,41.25,-70.47,,,,,,,0.0123651,0.00330365,-0.00431048,0.0123651,0.00330365,-0.00431048,0.35,0.1,-0.12,0.783,0.012,-0.012,,,,,,,Radial Velocity,2017.0,1
WASP-91 b,WASP-91,,,TIC 238176110,357.846434,-70.1528621,149.942,2.798581,3e-06,-3e-06,0.037,0.001,-0.001,0.0,,,86.8,0.4,-0.4,,,,,,,2456297.719,0.0002,-0.0002,1.34,0.08,-0.08,,,,217.0,5.0,-5.0,0.84,0.07,-0.07,0.86,0.03,-0.03,4920.0,80.0,-80.0,Transit,2017.0,1
WASP-105 b,WASP-105,,,TIC 158623531,24.1678686,-50.659308,169.272,7.87288,1e-05,-1e-05,0.075,0.003,-0.003,0.0,,,89.7,0.2,-0.2,,,,,,,2456600.0765,0.0002,-0.0002,1.8,0.1,-0.1,,,,194.0,3.0,-3.0,0.89,0.09,-0.09,0.9,0.03,-0.03,5070.0,130.0,-130.0,Transit,2017.0,1
WASP-107 b,WASP-107,,,TIC 429302040,188.3864277,-10.1462141,64.7414,5.7214876,1e-07,-1e-07,,,,0.09,0.02,-0.02,89.55,0.25,-0.18,79.3,2.5,-2.7,,,,2459958.74727,3e-05,-3e-05,0.096,0.005,-0.005,,,,14.0,0.8,-0.8,,,,,,,,,,Transit,2017.0,1
YZ Cet b,YZ Cet,,HIP 5643,TIC 439403362,18.1330792,-16.9962434,3.71207,2.02087,7e-05,-9e-05,0.01634,0.00035,-0.00041,0.06,0.06,-0.04,,,,197.0,110.0,-133.0,2452996.25,0.21,-0.17,,,,0.00220245,0.00028317,-0.00025171,0.00220245,0.00028317,-0.00025171,1.31,0.15,-0.14,0.142,0.01,-0.01,0.157,0.005,-0.005,3151.0,51.0,-51.0,Radial Velocity,2017.0,1
YZ Cet c,YZ Cet,,HIP 5643,TIC 439403362,18.1330792,-16.9962434,3.71207,3.05989,0.0001,-0.0001,0.02156,0.00046,-0.00054,0.0,,,,,,,,,2452997.62,0.15,-0.16,,,,0.00358684,0.0003461,-0.00031464,0.00358684,0.0003461,-0.00031464,1.84,0.14,-0.15,0.142,0.01,-0.01,0.157,0.005,-0.005,3151.0,51.0,-51.0,Radial Velocity,2017.0,1
YZ Cet d,YZ Cet,,HIP 5643,TIC 439403362,18.1330792,-16.9962434,3.71207,4.65626,0.00028,-0.00029,0.02851,0.00061,-0.00071,0.07,0.04,-0.05,,,,200.0,53.0,-62.0,2452996.83,0.3,-0.29,,,,0.00342952,0.00037756,-0.00037756,0.00342952,0.00037756,-0.00037756,1.54,0.14,-0.15,0.142,0.01,-0.01,0.157,0.005,-0.005,3151.0,51.0,-51.0,Radial Velocity,2017.0,1
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,,,,270.442963,-29.108778,5300.0,,,,10.2,1.8,-2.4,,,,,,,,,,,,,,,,8.4,4.6,-3.9,,,,,,,0.49,0.27,-0.23,,,,,,,Microlensing,2017.0,1
CoRoT-32 b,CoRoT-32,,,TIC 220323515,100.1951714,9.2573953,576.683,6.71837,1e-05,-1e-05,0.071,0.001,-0.001,,,,89.0,0.5,-0.5,,,,,,,2455901.811,0.002,-0.001,0.15,0.1,-0.1,,,,14.0,10.0,-10.0,1.08,0.08,-0.07,0.79,0.08,-0.09,5970.0,100.0,-100.0,Transit,2018.0,1
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,,,,269.895416,-31.8186111,6500.0,,,,5.4,1.1,-1.6,,,,,,,,,,,,,,,,4.1,6.5,-2.5,,,,,,,0.13,0.21,-0.08,,,,,,,Microlensing,2017.0,1
GJ 625 b,GJ 625,,HIP 80459,TIC 207492082,246.3557854,54.3033625,6.47249,14.628,0.012,-0.013,0.078361,4.4e-05,-4.6e-05,0.13,0.12,-0.09,,,,343.1,9.6,-14.8,,,,,,,0.00887267,0.00160463,-0.00160463,0.00887267,0.00160463,-0.00160463,1.67,0.29,-0.29,0.3,0.07,-0.07,0.31,0.06,-0.06,3499.0,68.0,-68.0,Radial Velocity,2017.0,1
HD 208897 b,HD 208897,HD 208897,HIP 108513,TIC 423862056,329.7490639,19.0201591,67.4872,358.27,0.87,-1.5,1.063,0.002,-0.003,0.02,0.049,-0.01,,,,-113.5,161.3,-4.8,2456178.2,4.7,-311.4,,,,1.194,0.049,-0.044,1.194,0.049,-0.044,29.45,1.25,-1.04,1.25,0.11,-0.11,4.98,0.2,-0.2,4860.0,100.0,-100.0,Radial Velocity,2017.0,1
K2-117 c,K2-117,,,TIC 458686847,133.8557342,10.4692176,101.632,5.444017,0.000462,-0.000455,0.0492,0.0003,-0.0003,,,,,,,,,,,,,2457143.5663,0.00358,-0.00352,,,,,,,,,,0.54,0.01,-0.01,0.51,0.01,-0.01,3778.0,53.0,-53.0,Transit,2017.0,1
K2-118 b,K2-118,,,TIC 293496724,132.1268608,15.6558964,321.722,50.92092,0.005584,-0.005249,0.245,0.008,-0.008,0.2,0.183774,-0.159064,89.5,0.24,-0.12,58.67,75.8575,-123.4359,,,,2457160.473,0.004,-0.004,,,,,,,,,,0.756446,0.075645,-0.075645,0.734626,0.046686,-0.043106,4726.29,142.64,-127.34,Transit,2017.0,1
K2-125 b,K2-125,,,TIC 405673618,204.1418754,-14.9478195,124.156,21.750264,0.00199,-0.001957,0.121,0.004,-0.005,0.08,0.161049,-0.066906,89.72,0.19,-0.21,-3.74,128.585,-127.4596,,,,2457243.088,0.002,-0.002,,,,,,,,,,0.494727,0.050755,-0.057375,0.402049,0.031322,-0.03056,3654.47,99.56,-92.33,Transit,2017.0,1
K2-128 b,K2-128,,,TIC 677945,204.4376666,-8.5970858,114.637,5.675819,0.000411,-0.000414,0.056,0.002,-0.002,0.23,0.220222,-0.19371,87.4,1.08,-0.66,62.55,71.2834,-113.7218,,,,2457255.503,0.002,-0.002,,,,,,,,,,0.711248,0.071125,-0.071125,0.777569,0.076202,-0.060808,4469.51,171.97,-145.15,Transit,2017.0,1
K2-129 b,K2-129,,,TIC 2468648,289.1485491,-25.6463233,27.7957,8.239493,0.000292,-0.000291,0.057,0.003,-0.004,0.13,0.210105,-0.109504,89.21,0.5,-0.48,39.89,97.2451,-143.1102,,,,2457335.009,0.001,-0.001,,,,,,,,,,0.360031,0.067677,-0.074196,0.36001,0.030968,-0.029677,3459.09,89.05,-83.62,Transit,2017.0,1
K2-130 b,K2-130,,,TIC 12181371,290.2705419,-19.6908744,118.011,2.49412,0.000132,-0.000128,0.032,0.001,-0.001,0.17,0.220344,-0.135968,86.53,1.92,-1.65,49.8,86.0838,-134.1738,,,,2457340.612,0.001,-0.001,,,,,,,,,,0.69563,0.069563,-0.069563,0.744261,0.111278,-0.077683,4356.47,196.73,-172.4,Transit,2017.0,1
